busco.id	Status	scaffold	start	end	mid	Strand	Score	Length	OrthoDB url	Description
33175at8782	Complete	17	8306682	8311734	8309208	+	474.1	264	https://v10-1.orthodb.org/?query=33175at8782	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2
51888at8782	Complete	17	8313840	8315798	8314819	+	253.6	155	https://v10-1.orthodb.org/?query=51888at8782	ADP-ribosylation factor-like protein 6-interacting protein 4
4617at8782	Complete	17	8431047	8452997	8442022	-	1616.1	923	https://v10-1.orthodb.org/?query=4617at8782	M-phase phosphoprotein 9
48817at8782	Complete	17	8456739	8457864	8457301.5	+	252.9	121	https://v10-1.orthodb.org/?query=48817at8782	Peptide chain release factor class I/class II
30948at8782	Complete	17	8515506	8522563	8519034.5	+	426.4	212	https://v10-1.orthodb.org/?query=30948at8782	Histone-lysine N-methyltransferase
40120at8782	Complete	17	8530269	8531750	8531009.5	+	406.7	191	https://v10-1.orthodb.org/?query=40120at8782	RNA recognition motif domain
35097at8782	Complete	17	8537860	8553605	8545732.5	-	409	237	https://v10-1.orthodb.org/?query=35097at8782	"Rab interacting lysosomal protein, dimerization domain"
43297at8782	Complete	17	8555796	8560788	8558292	+	259.7	122	https://v10-1.orthodb.org/?query=43297at8782	GOLD domain
17276at8782	Complete	17	8562581	8568929	8565755	+	1021.2	511	https://v10-1.orthodb.org/?query=17276at8782	"Helicase/UvrB, N-terminal"
36620at8782	Complete	17	8569532	8572754	8571143	-	457.3	214	https://v10-1.orthodb.org/?query=36620at8782	Initiation factor 2B-related
33010at8782	Complete	17	8573274	8577193	8575233.5	+	371.9	213	https://v10-1.orthodb.org/?query=33010at8782	TFIIH subunit Tfb4/GTF2H3
14491at8782	Complete	17	8578894	8587328	8583111	+	1037.5	574	https://v10-1.orthodb.org/?query=14491at8782	tectonic-2
8787at8782	Complete	17	8587758	8601213	8594485.5	+	1479.9	716	https://v10-1.orthodb.org/?query=8787at8782	"V-type  ATPase, V0 complex, 116kDa subunit family"
115at8782	Complete	17	8603004	8654913	8628958.5	+	6485.8	3417	https://v10-1.orthodb.org/?query=115at8782	Dynein heavy chain AAA lid domain
37305at8782	Complete	17	8657107	8660070	8658588.5	-	575.6	281	https://v10-1.orthodb.org/?query=37305at8782	coiled-coil domain-containing protein 92
45255at8782	Complete	17	8775956	8787127	8781541.5	+	327.3	145	https://v10-1.orthodb.org/?query=45255at8782	Protein FAM101A
24850at8782	Complete	17	9024176	9037453	9030814.5	-	618.3	301	https://v10-1.orthodb.org/?query=24850at8782	beta-ureidopropionase
25540at8782	Complete	17	9059635	9067891	9063763	-	729.7	382	https://v10-1.orthodb.org/?query=25540at8782	adenosine receptor A2a
6341at8782	Complete	17	9093420	9135552	9114486	-	1960.5	1005	https://v10-1.orthodb.org/?query=6341at8782	Cytospin-A
37947at8782	Complete	17	9236844	9254576	9245710	-	320.2	210	https://v10-1.orthodb.org/?query=37947at8782	Small GTPase
32287at8782	Complete	17	9258481	9330157	9294319	+	322.5	253	https://v10-1.orthodb.org/?query=32287at8782	Armadillo
29557at8782	Complete	17	9266741	9298884	9282812.5	-	572	240	https://v10-1.orthodb.org/?query=29557at8782	"Guanine nucleotide binding protein (G-protein), alpha subunit"
17913at8782	Complete	17	9334216	9356219	9345217.5	-	965.2	552	https://v10-1.orthodb.org/?query=17913at8782	Sodium/solute symporter
23675at8782	Complete	17	9402256	9410900	9406578	-	319.8	180	https://v10-1.orthodb.org/?query=23675at8782	Homeobox domain
1919at8782	Complete	17	9412641	9453953	9433297	-	2837.6	1385	https://v10-1.orthodb.org/?query=1919at8782	DEP domain
1546at8782	Complete	17	9455594	9470555	9463074.5	+	2571.3	1885	https://v10-1.orthodb.org/?query=1546at8782	Tantalus-like
10154at8782	Complete	17	9475876	9487384	9481630	-	1323.5	652	https://v10-1.orthodb.org/?query=10154at8782	Transferrin-like domain
25636at8782	Complete	17	9506101	9513823	9509962	+	687.1	321	https://v10-1.orthodb.org/?query=25636at8782	phosphatidylserine decarboxylase proenzyme isoform X1
4512at8782	Complete	17	9516751	9539242	9527996.5	-	1465.4	1032	https://v10-1.orthodb.org/?query=4512at8782	protein SFI1 homolog
7537at8782	Complete	17	9543674	9563390	9553532	+	1733.2	830	https://v10-1.orthodb.org/?query=7537at8782	Eukaryotic translation initiation factor 4E binding protein
31029at8782	Complete	17	9566351	9570645	9568498	-	633.2	277	https://v10-1.orthodb.org/?query=31029at8782	GTP binding domain
11648at8782	Complete	17	9580422	9596804	9588613	+	1003.1	467	https://v10-1.orthodb.org/?query=11648at8782	Zinc finger C2H2-type
44271at8782	Complete	17	9610126	9615033	9612579.5	+	275.8	131	https://v10-1.orthodb.org/?query=44271at8782	phosphoinositide-3-kinase-interacting protein 1
13726at8782	Complete	17	9619976	9656225	9638100.5	-	904.2	407	https://v10-1.orthodb.org/?query=13726at8782	Protein kinase domain
50457at8782	Complete	17	9649820	9656246	9653033	-	366	173	https://v10-1.orthodb.org/?query=50457at8782	"Zinc finger, RING-type"
45979at8782	Complete	17	9659722	9663489	9661605.5	+	297.1	179	https://v10-1.orthodb.org/?query=45979at8782	uncharacterized protein C12orf43 homolog
16065at8782	Complete	17	9666345	9680153	9673249	-	1112.5	507	https://v10-1.orthodb.org/?query=16065at8782	"Hepatocyte nuclear factor 1, beta isoform, C-terminal"
32072at8782	Complete	17	9714668	9739984	9727326	+	744.1	335	https://v10-1.orthodb.org/?query=32072at8782	signal peptide peptidase-like 3
26899at8782	Complete	17	9744939	9756988	9750963.5	-	580	277	https://v10-1.orthodb.org/?query=26899at8782	Acyl-CoA dehydrogenase/oxidase C-terminal
46831at8782	Complete	17	9754384	9765347	9759865.5	-	331	155	https://v10-1.orthodb.org/?query=46831at8782	protein unc-119 homolog B
38853at8782	Complete	17	9762736	9781908	9772322	-	489.3	207	https://v10-1.orthodb.org/?query=38853at8782	malectin
12546at8782	Complete	17	9823150	9838420	9830785	-	1070.5	578	https://v10-1.orthodb.org/?query=12546at8782	"Zinc finger, RING-type"
34606at8782	Complete	17	9845701	9851307	9848504	+	362.8	191	https://v10-1.orthodb.org/?query=34606at8782	Methyltransferase domain
50662at8782	Complete	17	9859229	9862636	9860932.5	-	187.6	96	https://v10-1.orthodb.org/?query=50662at8782	Glu-tRNAGln amidotransferase C subunit
52559at8782	Complete	17	9864495	9882821	9873658	-	138.7	64	https://v10-1.orthodb.org/?query=52559at8782	"cytochrome c oxidase subunit 6A1, mitochondrial"
47743at8782	Complete	17	9944288	9945829	9945058.5	+	188.5	113	https://v10-1.orthodb.org/?query=47743at8782	phospholipase A2
31252at8782	Complete	17	9957364	9982156	9969760	-	528.9	261	https://v10-1.orthodb.org/?query=31252at8782	Sirtuin family
17979at8782	Complete	17	9984061	10001264	9992662.5	+	674.8	404	https://v10-1.orthodb.org/?query=17979at8782	"Zinc finger, LIM-type"
523at8782	Complete	17	10005693	10047463	10026578	+	4651.7	2348	https://v10-1.orthodb.org/?query=523at8782	translational activator GCN1
43105at8782	Complete	17	10054235	10063092	10058663.5	+	423	183	https://v10-1.orthodb.org/?query=43105at8782	Small GTPase
25289at8782	Complete	17	10069805	10101462	10085633.5	-	762.9	407	https://v10-1.orthodb.org/?query=25289at8782	bicaudal D-related protein 1
1094at8782	Complete	17	10116755	10182498	10149626.5	+	3583.6	1866	https://v10-1.orthodb.org/?query=1094at8782	citron Rho-interacting kinase isoform X1
44719at8782	Complete	17	10299820	10332781	10316300.5	-	460.1	370	https://v10-1.orthodb.org/?query=44719at8782	serine/arginine repetitive matrix protein 4
40775at8782	Complete	17	10360591	10376443	10368517	-	447.6	251	https://v10-1.orthodb.org/?query=40775at8782	sin3 histone deacetylase corepressor complex component SDS3
42320at8782	Complete	17	10459878	10461650	10460764	-	238.9	118	https://v10-1.orthodb.org/?query=42320at8782	Phosphatidylethanolamine-binding protein
25729at8782	Complete	17	10462741	10474511	10468626	+	442	245	https://v10-1.orthodb.org/?query=25729at8782	Immunoglobulin
11309at8782	Complete	17	10505430	10532245	10518837.5	+	1407.6	691	https://v10-1.orthodb.org/?query=11309at8782	two pore calcium channel protein 1
21732at8782	Complete	17	10536255	10540129	10538192	-	706.6	419	https://v10-1.orthodb.org/?query=21732at8782	Sodium/calcium exchanger membrane region
9587at8782	Complete	17	10661758	10712458	10687108	-	1279.6	761	https://v10-1.orthodb.org/?query=9587at8782	RNA recognition motif domain
816at8782	Complete	17	11471150	11632205	11551677.5	-	3343.1	1670	https://v10-1.orthodb.org/?query=816at8782	"Mediator complex subunit Med13, C-terminal"
44627at8782	Complete	17	11752097	11755500	11753798.5	-	359.5	167	https://v10-1.orthodb.org/?query=44627at8782	Uncharacterised protein family UPF0454
24520at8782	Complete	17	11758244	11783662	11770953	+	656.5	332	https://v10-1.orthodb.org/?query=24520at8782	"Zinc finger, RING-type"
16159at8782	Complete	17	11804382	11845414	11824898	+	695.8	403	https://v10-1.orthodb.org/?query=16159at8782	F-box domain
40503at8782	Complete	17	11847857	11852773	11850315	-	210.4	135	https://v10-1.orthodb.org/?query=40503at8782	EF-hand domain
2359at8782	Complete	17	11853678	11910872	11882275	-	2125.8	1123	https://v10-1.orthodb.org/?query=2359at8782	PDZ domain
37719at8782	Complete	17	11992773	11995856	11994314.5	+	417.6	211	https://v10-1.orthodb.org/?query=37719at8782	"Replication factor C, C-terminal"
33927at8782	Complete	17	12075762	12080883	12078322.5	+	564.8	472	https://v10-1.orthodb.org/?query=33927at8782	"Intermediate filament, rod domain"
12662at8782	Complete	17	12082502	12089056	12085779	-	813.5	509	https://v10-1.orthodb.org/?query=12662at8782	"THO complex, subunit 5"
7629at8782	Complete	17	12111848	12134844	12123346	-	1502	872	https://v10-1.orthodb.org/?query=7629at8782	"Zinc finger, CW-type"
15596at8782	Complete	17	12157930	12173227	12165578.5	+	538.7	360	https://v10-1.orthodb.org/?query=15596at8782	Smoothelin
49234at8782	Complete	17	12174462	12174813	12174637.5	-	138.8	61	https://v10-1.orthodb.org/?query=49234at8782	Selenoprotein F/M domain
12095at8782	Complete	17	12178935	12183943	12181439	+	915.2	551	https://v10-1.orthodb.org/?query=12095at8782	Endonuclease/exonuclease/phosphatase
737at8782	Complete	17	12208826	12232229	12220527.5	-	3508.2	1787	https://v10-1.orthodb.org/?query=737at8782	DNA polymerase epsilon catalytic subunit A
14303at8782	Complete	17	12261625	12291988	12276806.5	+	899.8	470	https://v10-1.orthodb.org/?query=14303at8782	Rieske 
14247at8782	Complete	17	12300307	12340952	12320629.5	-	1098	510	https://v10-1.orthodb.org/?query=14247at8782	cationic amino acid transporter 4
20122at8782	Complete	17	12366210	12370880	12368545	-	612.2	340	https://v10-1.orthodb.org/?query=20122at8782	"proline dehydrogenase 1, mitochondrial-like"
22038at8782	Complete	17	12665838	12711279	12688558.5	+	868.9	419	https://v10-1.orthodb.org/?query=22038at8782	Leucine-rich repeat
31271at8782	Complete	17	13205148	13210598	13207873	-	447	326	https://v10-1.orthodb.org/?query=31271at8782	"IQ motif, EF-hand binding site"
28645at8782	Complete	17	13269120	13276133	13272626.5	+	612	366	https://v10-1.orthodb.org/?query=28645at8782	Pescadillo
24819at8782	Complete	17	13290184	13292516	13291350	+	797.4	370	https://v10-1.orthodb.org/?query=24819at8782	Galactose-3-O-sulfotransferase
19168at8782	Complete	17	13331466	13342209	13336837.5	+	1380.9	730	https://v10-1.orthodb.org/?query=19168at8782	Splicing factor 3A subunit 1
18395at8782	Complete	17	13423913	13439018	13431465.5	+	988.2	517	https://v10-1.orthodb.org/?query=18395at8782	Acyl-CoA dehydrogenase/oxidase C-terminal
3439at8782	Complete	17	13446264	13482482	13464373	-	1908.1	940	https://v10-1.orthodb.org/?query=3439at8782	myotubularin-related protein 3
11344at8782	Complete	17	13527377	13551570	13539473.5	+	1238.7	639	https://v10-1.orthodb.org/?query=11344at8782	Activating signal cointegrator 1 complex subunit 2
45744at8782	Complete	17	13559694	13570537	13565115.5	+	211.1	125	https://v10-1.orthodb.org/?query=45744at8782	zinc finger matrin-type protein 5
22586at8782	Complete	17	13591538	13623320	13607429	-	1002	491	https://v10-1.orthodb.org/?query=22586at8782	"FERM, C-terminal PH-like domain"
23408at8782	Complete	18	51114	73225	62169.5	+	715.7	385	https://v10-1.orthodb.org/?query=23408at8782	dipeptidyl peptidase 2
13394at8782	Complete	18	78145	107651	92898	-	1070.9	494	https://v10-1.orthodb.org/?query=13394at8782	Glycoside hydrolase family 47
34336at8782	Complete	18	121444	133688	127566	+	270.8	161	https://v10-1.orthodb.org/?query=34336at8782	suppressor APC domain-containing protein 2
24550at8782	Complete	18	163432	167758	165595	+	697.8	374	https://v10-1.orthodb.org/?query=24550at8782	Nucleoside phosphatase GDA1/CD39
597at8782	Complete	18	181864	209784	195824	-	3157.3	1560	https://v10-1.orthodb.org/?query=597at8782	ABC transporter-like
29226at8782	Complete	18	234071	235093	234582	+	538.8	273	https://v10-1.orthodb.org/?query=29226at8782	"alpha-(1,3)-fucosyltransferase 7"
46807at8782	Complete	18	300457	303058	301757.5	-	193.2	147	https://v10-1.orthodb.org/?query=46807at8782	lipocalin-like 1 protein
17104at8782	Complete	18	321225	330649	325937	+	608.1	353	https://v10-1.orthodb.org/?query=17104at8782	F-box/WD repeat-containing protein 5
20943at8782	Complete	18	335360	355678	345519	-	765.7	444	https://v10-1.orthodb.org/?query=20943at8782	TNF receptor-associated factor 2
51378at8782	Complete	18	359567	363478	361522.5	+	198.8	83	https://v10-1.orthodb.org/?query=51378at8782	endothelial differentiation-related factor 1
28381at8782	Complete	18	451955	457216	454585.5	-	565.4	286	https://v10-1.orthodb.org/?query=28381at8782	Pancreatic trypsin inhibitor Kunitz domain
8074at8782	Complete	18	630965	692592	661778.5	-	709.3	418	https://v10-1.orthodb.org/?query=8074at8782	3'-5' exonuclease domain
19768at8782	Complete	18	771345	781500	776422.5	+	666.7	378	https://v10-1.orthodb.org/?query=19768at8782	SH3 domain
14440at8782	Complete	18	867736	885259	876497.5	+	964.2	510	https://v10-1.orthodb.org/?query=14440at8782	NADPH-dependent diflavin oxidoreductase 1
5585at8782	Complete	18	949407	984044	966725.5	-	1272.3	597	https://v10-1.orthodb.org/?query=5585at8782	Ionotropic glutamate receptor
6171at8782	Complete	18	1012629	1076061	1044345	-	1139.6	498	https://v10-1.orthodb.org/?query=6171at8782	"HAT, C-terminal dimerisation domain"
7740at8782	Complete	18	1350170	1411176	1380673	-	554.6	277	https://v10-1.orthodb.org/?query=7740at8782	PDZ domain
53493at8782	Complete	18	1433673	1435025	1434349	+	164.6	105	https://v10-1.orthodb.org/?query=53493at8782	DNA polymerase epsilon subunit 3
29353at8782	Complete	18	1441196	1447702	1444449	+	237.2	176	https://v10-1.orthodb.org/?query=29353at8782	Delta-aminolevulinic acid dehydratase
29595at8782	Complete	18	1449433	1458959	1454196	-	502.9	278	https://v10-1.orthodb.org/?query=29595at8782	SPRY domain
17799at8782	Complete	18	1470053	1475640	1472846.5	-	655.8	358	https://v10-1.orthodb.org/?query=17799at8782	Pre-mRNA processing factor 4 (PRP4)-like
6425at8782	Complete	18	1504150	1525229	1514689.5	+	1770.4	952	https://v10-1.orthodb.org/?query=6425at8782	FK506-binding protein 15
964at8782	Complete	18	1677929	1720749	1699339	+	3487.1	2315	https://v10-1.orthodb.org/?query=964at8782	"EGF-like, conserved site"
42202at8782	Complete	18	1746949	1760453	1753701	+	290.6	185	https://v10-1.orthodb.org/?query=42202at8782	tumor necrosis factor ligand superfamily member 8
49349at8782	Complete	18	1767697	1770619	1769158	+	207.6	119	https://v10-1.orthodb.org/?query=49349at8782	"Ribosomal protein L11, C-terminal"
43915at8782	Complete	18	1777875	1785017	1781446	+	315.7	151	https://v10-1.orthodb.org/?query=43915at8782	"Zinc finger, MYND-type"
18138at8782	Complete	18	1790631	1797256	1793943.5	+	738.3	363	https://v10-1.orthodb.org/?query=18138at8782	diphthamide biosynthesis protein 7
49258at8782	Complete	18	1799540	1799944	1799742	-	169.8	103	https://v10-1.orthodb.org/?query=49258at8782	"Ribosomal protein L27/L41, mitochondrial"
19433at8782	Complete	18	1919111	1957660	1938385.5	+	815.9	401	https://v10-1.orthodb.org/?query=19433at8782	NMDA receptor synaptonuclear signaling and neuronal migration factor
10501at8782	Complete	18	1969137	1997853	1983495	+	1376	687	https://v10-1.orthodb.org/?query=10501at8782	anaphase-promoting complex subunit 2
21940at8782	Complete	18	2010091	2011725	2010908	+	840.6	420	https://v10-1.orthodb.org/?query=21940at8782	Torsin
18422at8782	Complete	18	2080831	2127888	2104359.5	+	749.7	436	https://v10-1.orthodb.org/?query=18422at8782	negative elongation factor B
20419at8782	Complete	18	2105130	2115502	2110316	-	688.1	418	https://v10-1.orthodb.org/?query=20419at8782	Nucleoside phosphatase GDA1/CD39
33582at8782	Complete	18	2160375	2166573	2163474	+	663.3	294	https://v10-1.orthodb.org/?query=33582at8782	glutamine synthetase
27253at8782	Complete	18	2178911	2206075	2192493	+	527.6	275	https://v10-1.orthodb.org/?query=27253at8782	arrestin domain-containing protein 1
3329at8782	Complete	18	2252345	2319805	2286075	+	2243.8	1081	https://v10-1.orthodb.org/?query=3329at8782	SET domain
11917at8782	Complete	18	2790167	2835696	2812931.5	-	1314.5	722	https://v10-1.orthodb.org/?query=11917at8782	PDZ domain
50942at8782	Complete	18	2860364	2861774	2861069	+	177.7	82	https://v10-1.orthodb.org/?query=50942at8782	V-type proton ATPase subunit G
31097at8782	Complete	18	2872855	2880438	2876646.5	+	414.6	274	https://v10-1.orthodb.org/?query=31097at8782	Protein of unknown function DUF4481
41437at8782	Complete	18	2938495	2950677	2944586	-	358.5	195	https://v10-1.orthodb.org/?query=41437at8782	tumor necrosis factor ligand superfamily member 15
12894at8782	Complete	18	3522763	3525142	3523952.5	+	1235.2	594	https://v10-1.orthodb.org/?query=12894at8782	"Zinc finger, RING-type"
8134at8782	Complete	18	3846113	3851381	3848747	+	1311.3	733	https://v10-1.orthodb.org/?query=8134at8782	toll-like receptor 4
1695at8782	Complete	18	4799706	4873095	4836400.5	-	2739.5	1563	https://v10-1.orthodb.org/?query=1695at8782	CDK5 regulatory subunit-associated protein 2
